pole_id,latitude,longitude,desc_addr,luminaire,pole_construction,arm_length,pole_use,cmo_obj_id,led_project,led_status,led_type
12K464,37.33151555,-121.9094971,THE ALAMEDA SS 40' WO ATLAS AVE,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31815,,Future,
12K464J,37.32897853,-121.9043078,BUSH ST & LAUREL GROVE LN,S-L-55,STANDARD WOOD,OTHER,UNKNOWN,31816,,Future,
12K465,37.33152043,-121.9094003,THE ALAMEDA SS 20' WO ATLAS AVE,S4H-150,STEEL,POST TOP,UNKNOWN,31817,,Future,
12K466,37.33165721,-121.9104225,THE ALAMEDA 1033B,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31818,,Future,
12K466Y,37.33154913,-121.9090819,THE ALAMEDA 994,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31819,,Future,
12K467,37.33155032,-121.9088785,THE ALAMEDA 982,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31820,,Future,
12K468,37.33152507,-121.9088157,THE ALAMEDA 956,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31821,,Future,
12K469,37.33154411,-121.9085369,THE ALAMEDA 956,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31822,,Future,
12K470,37.33156552,-121.9081912,THE ALAMEDA 950,S4H-150,STEEL,POST TOP,UNKNOWN,31823,,Future,
12K471,37.33176609,-121.9086718,THE ALAMEDA 940,S4H-150,UNKNOWN,POST TOP,UNKNOWN,31824,,Future,
12K472,37.33177498,-121.9083071,THE ALAMEDA & N MORRISON AVE NEC,S4H-150,UNKNOWN,POST TOP,UNKNOWN,31825,,Future,
12K473,37.33178009,-121.9081957,THE ALAMEDA NS 50' EO N MORRISON AVE,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31826,,Future,
12K474,37.33179673,-121.9080073,THE ALAMEDA 938 OPP,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31827,,Future,
12K475,37.33180148,-121.9078576,THE ALAMEDA 919,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31828,,Future,
12K476,37.3318063,-121.9077155,THE ALAMEDA 919 20 EO,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31829,,Future,
12K477,37.33182876,-121.9074926,THE ALAMEDA 865,S4H-150,STEEL,POST TOP,UNKNOWN,31830,,Future,
12K478,37.33183304,-121.9072929,THE ALAMEDA 865,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31831,,Future,
12K479,37.33186095,-121.906997,THE ALAMEDA 821,S4H-150,UNKNOWN,POST TOP,UNKNOWN,31832,,Future,
12K480,37.33186837,-121.906805,THE ALAMEDA 821,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31833,,Future,
12K481,37.33187342,-121.9063557,THE ALAMEDA 848 OPP,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31834,,Future,
12K482,37.33187239,-121.9062445,THE ALAMEDA 817,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31835,,Future,
12K483,37.33189149,-121.9059909,THE ALAMEDA 801,S4H-150,STEEL,POST TOP,UNKNOWN,31836,,Future,
12K484,37.33189663,-121.9058832,THE ALAMEDA 795,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31837,,Future,
12K485,37.33190041,-121.9056299,THE ALAMEDA 787,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31838,,Future,
12K486,37.33190558,-121.9055262,THE ALAMEDA 785,S4H-150,STEEL,POST TOP,UNKNOWN,31839,,Future,
12K487,37.33190723,-121.9053727,THE ALAMEDA 783,S4H-150,STEEL,POST TOP,UNKNOWN,31840,,Future,
12K488,37.33191718,-121.9051229,THE ALAMEDA 783 25' EO,S4H-150,STEEL,POST TOP,UNKNOWN,31841,,Future,
12K489,37.3319252,-121.9049962,THE ALAMEDA 754 OPP,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31842,,Future,
12K490,37.33194765,-121.9047733,THE ALAMEDA OPP BUSH ST,S4H-150,STEEL,POST TOP,UNKNOWN,31843,,Future,
12K491,37.33195588,-121.9046695,THE ALAMEDA 746 OPP,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31844,,Future,
12K493,37.33197702,-121.9043045,THE ALAMEDA NS 25' WO STOCKTON AVE,S4H-150,STEEL,POST TOP,UNKNOWN,31845,,Future,
12K495,37.3315722,-121.9079185,THE ALAMEDA 938,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31846,,Future,
12K496,37.3315793,-121.9076919,THE ALAMEDA SS 30' WO CLEAVES AVE,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31847,,Future,
12K497,37.331592,-121.9074078,THE ALAMEDA 878,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31848,,Future,
12K498,37.33159304,-121.9071889,THE ALAMEDA 872,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31849,,Future,
12K499,37.33161079,-121.9070809,THE ALAMEDA 872,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31850,,Future,
12K500,37.33161874,-121.9069851,THE ALAMEDA 872,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31851,,Future,
12K501,37.33161084,-121.9067933,THE ALAMEDA 821 OPP,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31852,,Future,
12K502,37.33161859,-121.9062572,THE ALAMEDA 840,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31853,,Future,
12K503,37.33162101,-121.9061578,THE ALAMEDA 840,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31854,,Future,
12K504,37.33162006,-121.9060547,THE ALAMEDA 826,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31855,,Future,
12K505,37.33162317,-121.9057574,THE ALAMEDA 808,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31856,,Future,
12K507,37.33166676,-121.9054229,THE ALAMEDA 754,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31857,,Future,
12K508,37.33167442,-121.9053158,THE ALAMEDA 754,S4H-150,STEEL,POST TOP,UNKNOWN,31858,,Future,
12K509,37.3316827,-121.9051777,THE ALAMEDA 754,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31859,,Future,
12K510,37.33168928,-121.9048956,THE ALAMEDA 754,S4H-150,STEEL,POST TOP,UNKNOWN,31860,,Future,
12K511,37.33174337,-121.904487,THE ALAMEDA 746,S4H-150,STEEL,POST TOP,UNKNOWN,31861,,Future,
12K512,37.33174614,-121.9043774,THE ALAMEDA 746,S4H-150,UNKNOWN,POST TOP,ST LIGHT ONLY,31862,,Future,
12K513,37.33175138,-121.9042814,THE ALAMEDA 734,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31863,,Future,
12K514,37.33175679,-121.9042045,THE ALAMEDA 732,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,31864,,Future,
12K514Y,37.33333803,-121.9053439,STOCKTON AVE 250,S4H-250,STEEL,8 FT,ST LIGHT ONLY,31865,,Future,
12K515,37.33299263,-121.9050799,STOCKTON AVE 250 OPP,S4H-250,GALVANIZED,8 FT,ST LIGHT ONLY,31866,,Future,
12K529,37.32905342,-121.9055427,WILSON AVE & W SAN FERNANDO ST NWC,S-L-135,GALVANIZED,OTHER,ST LIGHT ONLY,31872,,Future,
12K546,37.3292483,-121.9053777,WILSON AVE 99 OPP,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31885,,Future,
12K547,37.3295522,-121.9054237,WILSON AVE 71 OPP,S-L-135,GALVANIZED,6 FT,CUST OWNED,31886,,Future,
12K548,37.32982436,-121.9054085,WILSON AVE 65 OPP,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31887,,Future,
12K549,37.33013288,-121.9054656,WILSON AVE 59 OPP,S-L-135,GALVANIZED,OTHER,CUST OWNED,31888,,Future,
12K550,37.3305526,-121.9054707,WILSON AVE 53 OPP,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31889,,Future,
12K551,37.33095931,-121.9055318,WILSON AVE 45 OPP,S-L-135,GALVANIZED,6 FT,CUST OWNED,31890,,Future,
12K554,37.33161184,-121.9047766,BUSH ST WS 20' SO THE ALAMEDA,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31891,,Future,
12K555,37.33145749,-121.9046465,BUSH ST 754 BLDG 1 OPP,S4H-150,CAST IRON,POST TOP,CUST OWNED,31892,,Future,
12K556,37.33131195,-121.9047565,BUSH ST 754 BLDG 1,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31893,,Future,
12K558,37.3309519,-121.904751,BUSH ST 754 BLDG 2,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,31894,,Future,
12K559,37.33077393,-121.9046293,BUSH ST 754 BLDG 3 OPP,S4H-150,CAST IRON,OTHER,CUST OWNED,31895,,Future,
12K560,37.33060882,-121.9047182,BUSH ST 754 BLDG 3,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31896,,Future,
12K561,37.33046551,-121.9046123,BUSH ST 754 BLDG 3 OPP,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31897,,Future,
12K562,37.33028742,-121.9047012,BUSH ST 754 BLDG 3,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31898,,Future,
12K563,37.33004904,-121.9045778,BUSH ST 754 BLDG 4 OPP,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31899,,Future,
12K564,37.32989905,-121.9046744,BUSH ST 754 BLDG 4,S4H-150,CAST IRON,POST TOP,CUST OWNED,31900,,Future,
12K566,37.32956462,-121.9046415,BUSH ST WS 200' NO LAUREL GROVE LN,S4H-150,CAST IRON,POST TOP,CUST OWNED,31901,,Future,
12K568,37.32932934,-121.9046098,BUSH ST WS 100' NO LAUREL GROVE LN,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31902,,Future,
12K569,37.32913292,-121.9045884,BUSH ST & LAUREL GROVE LN NWC,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,31903,,Future,
12K570,37.32911018,-121.9044591,BUSH ST & LAUREL GROVE LN NWC,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,31904,,Future,
12K571,37.33064104,-121.9099339,S KEEBLE AVE 36 OPP,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31905,,Future,
12K591,37.32889924,-121.9062492,W SAN FERNANDO ST & SUNOL ST SEC,S-L-135,GALVANIZED,6 FT,CUST OWNED,31925,,Future,
12K592,37.32892079,-121.9056844,W SAN FERNANDO ST 815 OPP,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31926,,Future,
12K599,37.32808068,-121.909633,LUTHER AVE 1039,S-L-90,OTHER,6 FT,ST LIGHT ONLY,31932,,Future,
12K600,37.32835139,-121.9093719,RAINIER ST 121 OPP,S-L-90,GALVANIZED,OTHER,ST LIGHT ONLY,31933,,Future,
12K601,37.33221862,-121.9083653,N MORRISON AVE ES 200' NO THE ALAMEDA,S-L-135,GALVANIZED,8 FT,ST LIGHT ONLY,31934,,Future,
12K602,37.33258807,-121.9084318,N MORRISON AVE 173 OPP,S-L-135,GALVANIZED,8 FT,ST LIGHT ONLY,31935,,Future,
12K603,37.33188312,-121.9083341,N MORRISON AVE & THE ALAMEDA,S-L-135,STEEL,OTHER,ST LIGHT ONLY,31936,,Future,
12K604,37.33313044,-121.9085619,N MORRIOSN AVE 225,S-L-90,STANDARD WOOD,6 FT,DISTRIBUTION,31937,,Future,
12K605,37.33352003,-121.9082815,W JULIAN ST SS 50' EO N MORRISON AVE,S-L-135,STANDARD WOOD,6 FT,DISTRIBUTION,31938,,Future,
12K606,37.33349515,-121.9087017,W JULIAN ST & N MORRISON AVE SWC,S-L-135,GALVANIZED,8 FT,ST LIGHT ONLY,31939,,Future,
12K607,37.3334636,-121.9094444,W JULIAN ST 970,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31940,,Future,
12K608,37.33392928,-121.905885,STOCKTON AVE & JULIAN ST NEC,S4H-250,OTHER,OTHER,ST LIGHT ONLY,31941,,Future,
12K610,37.33351198,-121.9058587,STOCKTON AVE & W JULIAN ST SWC,S4H-250,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,31942,,Future,
12K611,37.33358925,-121.9059295,W JULIAN ST & STOCKTON AVE SWC,S4H-250,OTHER,OTHER,ST LIGHT ONLY,31943,,Future,
12K621,37.32999355,-121.9127007,SIERRA AVE 1184,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31953,,Future,
12K622,37.33042053,-121.9124472,SIERRA AVE 1151,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31954,,Future,
12K623,37.3307408,-121.9121057,SIERRA AVE & RACE ST NWC,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31955,,Future,
12K624,37.33060379,-121.9118317,RACE ST OPP SIERRA AVE,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31956,,Future,
12K635,37.32760664,-121.9124802,MARIPOSA AVE 1230,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31967,,Future,
12K636,37.32795371,-121.9121034,MARIPOSA AVE 1145 OPP,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31968,,Future,
12K637,37.32829887,-121.9119103,MARIPOSA AVE & RACE ST NWC,S-L-90,STEEL,POST TOP,ST LIGHT ONLY,31969,,Future,
12K638,37.32823577,-121.9116648,RACE ST OPP MARIPOSA AVE,S-L-135,GALVANIZED,6 FT,ST LIGHT ONLY,31970,,Future,
12K639,37.32715634,-121.9072965,CLEAVES AVE 166,S-L-90,GALVANIZED,8 FT,ST LIGHT ONLY,31971,,Future,
12K639Y,37.33190933,-121.9070815,RHODES CT & THE ALAMEDA NEC,S-L-90,STEEL,OTHER,CUST OWNED,31972,,Future,
12K641,37.33235482,-121.907087,RHODES CT 128,S-L-90,STEEL,OTHER,CUST OWNED,31973,,Future,
12K67,37.32622589,-121.9118854,TILLMAN AVE ES 100' NO PARK AVE,S-L-55,GALVANIZED,8 FT,ST LIGHT ONLY,31975,,Future,
12K698,37.32608042,-121.9042294,PARK AVE & MCEVOY ST SEC,S-L-90,STEEL,8 FT,ST LIGHT ONLY,31977,,Future,
12K78,37.33157695,-121.9077686,THE ALAMEDA SS 100' WO CLEVES AVE,S-L-135,STEEL,POST TOP,ST LIGHT ONLY,31978,,Future,
12L90,37.32712508,-121.8965969,SONOMA ST & W SAN CARLOS ST NEC,S-L-180,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,31995,,Future,
12L1,37.32634584,-121.9045189,PARK AVE OPP MCEVOY ST,S-L-90,STEEL,8 FT,ST LIGHT ONLY,31997,,Future,
12L10,37.32961067,-121.8905382,W SAN CARLOS ST SS 140' EO ALMADEN BLVD,S4H-250,STEEL,8 FT,ST LIGHT ONLY,31998,,Future,
12L1000,37.32800931,-121.8946568,W SAN CARLOS ST & HWY 87 OVERPASS,S4H-70,ALUMINUM,OTHER,ST LIGHT ONLY,31999,,Future,
12L1001,37.32745739,-121.8952526,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32000,,Future,
12L1002,37.32750611,-121.895132,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32001,,Future,
12L1003,37.32755095,-121.8950114,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32002,,Future,
12L1004,37.32760477,-121.8949063,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32003,,Future,
12L1005,37.32907172,-121.8983088,LAKEHOUSE AVE OPP SONOMA ST,S4H-200,STEEL,8 FT,ST LIGHT ONLY,32004,,Future,
12L1005Y,37.32766507,-121.8947999,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32005,,Future,
12L1006,37.32920964,-121.8976708,LAKEHOUSE AVE 421 OPP,S4H-150,STEEL,8 FT,ST LIGHT ONLY,32006,,Future,
12L1006Y,37.3277064,-121.8947081,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,OTHER,ST LIGHT ONLY,32007,,Future,
12L1007,37.32537659,-121.8982937,JOSEFA ST WS 100' SO W SAN CARLOS ST,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32008,,Future,
12L1008,37.32493188,-121.8978492,JOSEFA ST 373,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32009,,Future,
12L1011,37.32501827,-121.8964327,AUZERIAS AVE OPP WILLIS AVE,S4H-400,STEEL,8 FT,ST LIGHT ONLY,32012,,Future,
12L1012,37.32483557,-121.8961523,WILLIS AVE 407 OPP,S4H-200,STEEL,8 FT,ST LIGHT ONLY,32013,,Future,
12L1015,37.32994853,-121.9002918,AUTUMN ST 56 OPP VTA PED WALKWAY SS,S-L-55,STEEL,OTHER,ST LIGHT ONLY,32016,,Future,
12L1016,37.33010197,-121.900305,AUTUMN ST 56 OPP VTA PED WALKWAY,S-L-55,OTHER,POST TOP,ST LIGHT ONLY,32017,,Future,
12L1017,37.32994415,-121.9004801,AUTUMN ST 56 OPP VTA PED WALKWAY SS,S-L-55,STEEL,OTHER,ST LIGHT ONLY,32018,,Future,
12L1018,37.3300915,-121.9004971,AUTUMN ST 56 OPP VTA PED WALKWAY,S-L-55,OTHER,POST TOP,ST LIGHT ONLY,32019,,Future,
12L1019,37.329949,-121.9006719,AUTUMN ST 56 OPP VTA PED WALKWAY SS,S-L-55,OTHER,POST TOP,ST LIGHT ONLY,32020,,Future,
12L1020,37.33008712,-121.9006852,AUTUMN ST 56 OPP VTA PED WALKWAY,S-L-55,OTHER,POST TOP,ST LIGHT ONLY,32021,,Future,
12L1021,37.32993553,-121.9008716,AUTUMN ST 56 OPP VTA PED WALKWAY SS,S-L-55,STEEL,POST TOP,ST LIGHT ONLY,32022,,Future,
12L1022,37.33007974,-121.9008811,AUTUMN ST 56 OPP VTA PED WALKWAY,S-L-55,OTHER,OTHER,ST LIGHT ONLY,32023,,Future,
12L1023,37.32774015,-121.894626,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32024,,Future,
12L1024,37.32777391,-121.8945439,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32025,,Future,
12L1025,37.32783037,-121.8944327,W SAN CARLOS ST SS & HWY 87 OVERPASS,S4H-70,ALUMINUM,POST TOP,ST LIGHT ONLY,32026,,Future,
12L1026,37.32974133,-121.8999457,S AUTUMN ST 75 OPP 40' NO,S4H-400,GALVANIZED,13 FT,ST LIGHT ONLY,32027,,Future,
12L1027,37.32959941,-121.9001337,S AUTUMN ST 75,S4H-400,GALVANIZED,13 FT,ST LIGHT ONLY,32028,,Future,
12L1031A,37.33156325,-121.8907874,PARK AVE 117 OPP,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32029,,Future,
12L1031B,37.33156325,-121.8907874,PARK AVE 117 OPP,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32030,,Future,
12L1032A,37.33162631,-121.8906775,PARK AVE 180,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32031,,Future,
12L1032B,37.33162631,-121.8906775,PARK AVE 180,S4H-150,OTHER,POST TOP,ST LIGHT ONLY,32032,,Future,
12L1034A,37.33172307,-121.8904897,PARK AVE 180,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,32033,,Future,
12L1034B,37.33172307,-121.8904897,PARK AVE 180,S4H-150,OTHER,POST TOP,ST LIGHT ONLY,32034,,Future,
12L1035A,37.33179498,-121.8903539,PARK AVE SS 50' WO S MARKET ST,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,32035,,Future,
12L1035B,37.33179498,-121.8903539,PARK AVE SS 50' WO S MARKET ST,S4H-150,CAST IRON,POST TOP,ST LIGHT ONLY,32036,,Future,
12L1036A,37.33182268,-121.8899914,S MARKET ST 201,S4H-150,OTHER,OTHER,ST LIGHT ONLY,32037,,Future,
12L1036B,37.33182268,-121.8899914,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32038,,Future,
12L1037A,37.33171886,-121.8899069,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32039,,Future,
12L1037B,37.33171886,-121.8899069,S MARKET ST 201,S4H-150,OTHER,OTHER,ST LIGHT ONLY,32040,,Future,
12L1039A,37.33160357,-121.8898191,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32041,,Future,
12L1039B,37.33160357,-121.8898191,S MARKET ST 201,S4H-150,OTHER,OTHER,ST LIGHT ONLY,32042,,Future,
12L1040A,37.33149676,-121.8897239,S MARKET ST 201,S4H-150,OTHER,OTHER,ST LIGHT ONLY,32044,,Future,
12L1040B,37.33149676,-121.8897239,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32045,,Future,
12L1042A,37.33135858,-121.8896363,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32046,,Future,
12L1042B,37.33135858,-121.8896363,S MARKET ST 201,S4H-150,CAST IRON,OTHER,ST LIGHT ONLY,32047,,Future,
12L1044,37.32654608,-121.9009276,PARK AVE & S MONTGOMERY ST NWC,S4H-400,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32048,,Future,
12L1045,37.32665244,-121.9006175,S MONTGOMERY ST & PARK AVE NEC,S4H-400,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32049,,Future,
12L1046,37.32628742,-121.9009985,MONTGOMERY ST & PARK AVE SWC,S4H-400,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32050,,Future,
12L1046Y,37.32628669,-121.9009201,MONTGOMERY ST & PARK AVE SWC,S4H-400,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32051,,Future,
12L1047,37.3268054,-121.9005794,S MONTGOMERY ST 595,S4H-310,STEEL,8 FT,ST LIGHT ONLY,32052,,Future,
12L1048,37.32636734,-121.9003459,PARK AVE & S MONTGOMERY ST SEC,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32053,,Future,
12L1049,37.32613947,-121.9009558,MONTGOMERY ST & PARK AVE SWC,S4H-400,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32054,,Future,
12L1053,37.32490102,-121.9001896,W SAN CARLOS ST 579 70' WO,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32057,,Future,
12L1055,37.32498584,-121.9000444,W SAN CARLOS ST 579 50' WO,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32059,,Future,
12L1056,37.32506577,-121.8998874,W SAN CARLOS ST 579,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32060,,Future,
12L1057,37.32503362,-121.8995221,W SAN CARLOS ST 562,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32061,,Future,
12L1058,37.32518822,-121.8996697,W SAN CARLOS ST 575 10' WO,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32062,,Future,
12L1059,37.32511388,-121.8994009,W SAN CARLOS ST 550,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32063,,Future,
12L1060,37.32518931,-121.8992739,W SAN CARLOS ST 550,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32065,,Future,
12L1061,37.32536267,-121.8993732,W SAN CARLOS ST 533,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32066,,Future,
12L1062,37.32543366,-121.8992823,W SAN CARLOS ST 533,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32067,,Future,
12L1063,37.32532596,-121.899032,W SAN CARLOS ST 550 20' EO,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32068,,Future,
12L1064,37.3255047,-121.8991972,W SAN CARLOS ST 525,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32069,,Future,
12L1065,37.32539223,-121.8989471,W SAN CARLOS ST 530,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32070,,Future,
12L1066,37.32563219,-121.8989975,W SAN CARLOS ST 521,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32071,,Future,
12L1067,37.3254535,-121.8988383,W SAN CARLOS ST 518,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32072,,Future,
12L1068,37.32567926,-121.8989129,W SAN CARLOS ST 503 20' WO,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32073,,Future,
12L1069,37.32557118,-121.8986207,W SAN CARLOS ST 508,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32074,,Future,
12L1070,37.32573576,-121.8988041,W SAN CARLOS ST 503,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32075,,Future,
12L1071,37.32560392,-121.8985362,W SAN CARLOS ST 502,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32076,,Future,
12L1072,37.32592134,-121.8984643,W SAN CARLOS ST 499,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32077,,Future,
12L1073,37.32582272,-121.8981732,W SAN CARLOS ST 490,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32078,,Future,
12L1074,37.32586792,-121.8980909,W SAN CARLOS ST 490,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32079,,Future,
12L1075,37.3260642,-121.8981744,W SAN CARLOS ST 491,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32080,,Future,
12L1076,37.32587291,-121.8986162,JOSEFA ST ES 20' W SAN CARLOS ST,S4H-400,GALVANIZED,8 FT,ST LIGHT ONLY,32081,,Future,
12L1077,37.32687685,-121.8888271,BALBACH ST NORTH SIDE 25' EAST OF S. ALMADEN BLVD SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32082,,Future,
12M1077,37.3261319,-121.8980391,W SAN CARLOS ST 482 OPP,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32083,,Future,
12M1078,37.32723377,-121.8881644,BALBACH ST SOUTH SIDE 25' EAST OF S. ALMADEN BLVD SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32084,,Future,
12L1078,37.32606018,-121.8977619,W SAN CARLOS ST 478,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32085,,Future,
12M1079,37.3273614,-121.8880181,BALBACH ST SOUTH SIDE 125' EAST OF S. ALMADEN BLVD SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32086,,Future,
12L1079,37.32628301,-121.8978114,W SAN CARLOS ST 478 OPP,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32087,,Future,
12M108,37.33206921,-121.8855735,W SAN CARLOS ST SS 150' S 2ND ST,S4H-400,STEEL,6 FT,ST LIGHT ONLY,32088,,Future,
12L1080,37.32612044,-121.8976411,W SAN CARLOS ST 478,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32089,,Future,
12L1081,37.32621846,-121.8974717,W SAN CARLOS ST 470,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32090,,Future,
12L1082,37.32641906,-121.8976127,W SAN CARLOS ST 465,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32091,,Future,
12L1083,37.32649464,-121.8975012,W SAN CARLOS ST 449,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32092,,Future,
12L1084,37.32635411,-121.8972299,W SAN CARLOS ST 462,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32093,,Future,
12L1085,37.32642884,-121.8971149,W SAN CARLOS ST 462,S4H-400,STEEL,8 FT,ST LIGHT ONLY,32094,,Future,
